发布时间,微博id,微博正文,原始图片url,微博视频url,发布工具,点赞数,转发数,评论数
1/19/20 17:08,IqdKA7HZp,今晚的#从书说起# 要插播一期，先放放之前的《西方将统治多久》，余亮老师今天为我们准备了这本回忆录。当年的这批人究竟是怎样赢得胜利，又是为了谁在打天下？我们读书不是为了缅怀过去，而是更好地寻找当下和未来。  原图 ,http://wx3.sinaimg.cn/large/006C8qP7gy1gb1zgcsp1dj30ro0juwqw.jpg,无,专业版微博,1080,97,196
1/18/20 21:20,Iq5Ys9lI0,【蔡英文再次当选，会让“武统”越来越近吗？】#非同凡想# 台湾“大选”尘埃落定，蔡英文以巨大优势获得了胜利，丁一凡老师如何看待这一结果？丁老师认为，这一结果有助于大陆更清醒地认识对台工作的方向。依靠经济上惠台拉拢的策略，是无法真正改变台湾政治格局的，对台湾必须“恩威并施”。在改变了思路之后，才能更好地让台湾人清醒认识到，中国大陆到底对台湾意味着什么。观视频工作室的秒拍视频                                 ,无,无,专业版微博,1352,211,315
1/18/20 19:51,Iq5oldjXb,【丁一凡问答：中国政治体制的关键，在于能够回应民众诉求】#观视频答案年终秀# 在丁一凡老师的问答环节，一位观众问道：中国现今的政治体制如何能保证历久弥新？丁一凡老师提到，毛主席当年就回应过这个问题，他的答案就是两个字：民主。但是中国政治语境下的民主和今天被西方主流精英定义的“民主”也有很大的不同，其中最关键的，是中国政府必须能够坚持做到真正回应民众的诉求，为民众解决问题，把民众的需求反映到政策里来。丁老师表示，相比西方的傲慢，中国不断提出“改革”的概念，本身就说明我们一直承认自己的体制还有很多问题。有问题不可怕，关键的是要有解决问题的决心和能力，这才是对一个政府的真正考验。观视频工作室的秒拍视频                                 ,无,无,专业版微博,1163,157,386
1/18/20 13:58,Iq34Tu2Vu,【毛克疾：种姓制度，当年却推动了印度历史的发展？】#这就是中国张维为# 既然要聊印度，怎么能少了毛克疾老师？这一期毛老师也作为特别观众来到了【这就是中国】现场，为我们分享他眼里的印度。毛老师提到，我们现在很多人提到的种姓制度，其实在印度历史上曾经也起到了推动社会发展的作用。因为很长一段时间里，印度社会处于一种“停滞”状态，种姓制度某种程度上告诉了印度人该去做什么、该怎么去做，在当时是一种有效的组织分配制度……范勇鹏老师解释说，像中国这样早早发展出举孝廉、科举等模式的情况，在全世界范围内才是极少数，所以当我们去看印度历史的时候才会产生难以理解的感觉。观视频工作室的秒拍视频                                 ,无,无,专业版微博,543,59,118
1/17/20 23:34,IpXqae9xR,【故宫博物院前院长单霁翔解释禁车原因完整片段】“英国的白金汉宫、法国的凡尔赛宫，都不允许车辆穿行，这是一个文化尊严的问题”，其实后面还有一段：“当年八国联军是骑着马进的紫禁城，在我们太和殿前还搞了个列队，今天中国文化复兴，首先应该从文化自身做起”。本视频片段via@中国国家地理大讲堂 在2015年1月8日邀请故宫“看门人”单霁翔的讲座《带您探访紫禁城未开放区》 观视频工作室的微博视频                                 ,无,无,iPhone客户端,3673,409,379
1/17/20 21:14,IpWvgk2U8,【河南有个村，被三大运营商集体“拉黑”了……】#睡前消息# #马前卒施工队# 在去年年底，中国移动、中国联通、中国电信三大运营商罕见地联合起来发表了声明，表示没法向河南省的袁薛庄村再提供服务，也不再受理该村村民的信号网络相关投诉，基本上就是把袁薛庄村“拉黑”了。而这件事的导火索，则是当地村委会剪断了村里的一条主干道架空光缆。但是，和之前新闻里常见由于“信号塔辐射”问题引起的冲突不一样，袁薛庄村的问题背后则是政策和现实执行之间的冲突。简单来说，袁薛庄村作为“全国文明村”，想要推动电缆入地工程。但是袁薛庄村的经济实力又不强，电缆入地是个高成本的事，所以村委会就希望利用三大运营商的竞争分担掉些成本。而运营商觉得这入地工程又不靠谱，又不该自己出钱，于是冲突就出现了，结果导致了三大运营商联合起来“拉黑”了薛庄村。所以，整个事件又成了典型的，大家都有道理，可一执行起来却出了大问题，造成结果就是当地村民被断网断信号造成巨大不便。举一反三，我们普通人了解类似的案例，最大的好处是可以知其然更知其所以然，知道什么时候支持，什么时候应该批评，这也是我们每个人参与社会治理的最好模式。观视频工作室的秒拍视频                                 ,无,无,专业版微博,485,70,74
1/16/20 20:13,IpMGloQI0,【范勇鹏：这世上只分中国和外国？从政治制度来看还真是！】#一勺思想# 什么是公平有效的好制度？千百年来，东西方无数政权都做出了自己的探索。纵观历史，不同的制度模式有各自的优势和劣势，很难说存在完美的公平制度。比如科举相对公平的人才选拔曾经使得中国土地上建立起强大的王朝，但随之而来的就是腐败和僵化的问题；而西方近代发展出的这套“财富方案”，虽然成功刺激了工商业的发展，可同时也使得不公平被放大；而今天的中国，随着几十年来的探索，已经逐渐找到了西方主导之下的不同选择……观视频工作室的秒拍视频                                 ,无,无,专业版微博,601,299,146
1/16/20 18:35,IpM2fFs1f,【袁岚峰问答：该把核聚变技术提上日程了！】#观视频答案年终秀# #科技袁人# 来了来了，不但有我们熟悉的“我有一个朋友”，袁老师在现场回答观众提问的时候，都没忘了宣传核聚变事业，对核聚变技术是真爱没错了！本场袁老师回答问题列表：问题1：今年中国最振奋人心的科技事件是什么？问题2：中国先进的人脸识别是好事吗？问题3：怎样甄别科学和伪科学？问题4：我们应该如何应对石油危机？问题5：科技突破是否存在一种时间周期率？问题6：如何通过电影形式输出中国尖端技术？问题7：如何改进中国仪器制造技术？问题8：如何对思维差异较大的人群进行科普？问题9：怎么看待科学家通过娱乐传播科学？观视频工作室的秒拍视频                                 ,无,无,专业版微博,287,175,60
1/16/20 11:12,IpJ8w7z0k,【范勇鹏：如果印度也有个秦始皇，历史会怎么改变？】#这就是中国张维为# 中国网络上有“印度缺个秦始皇”的说法，其实这并非玩笑。范勇鹏老师谈到，许多学者也将中印历史做过一些比较，印度历史上受到过太多外来强敌的入侵和统治，导致印度各邦一直处于松散混乱的状态，而印度人也有强烈的不安全感。假如数千年前印度真能出现一个类似秦始皇一样将整个国家统一起来，修筑“长城”抵御外敌，那么这真的可能极大地改变一些遗留到今天的问题……当然，对中国来说，这就不一定是件好事了观视频工作室的秒拍视频                                 ,无,无,专业版微博,484,92,106
1/15/20 18:08,IpCqXezsJ,【华裔拿了金球奖影后，但现实中的华裔又如何？】#也说# 奥卡菲娜凭借电影《别告诉她》获得了金球奖影后，也成为了首个获得金球影后的华裔。这个结果再次引起了国内互联网上的争议，有人认为这是好莱坞又一次强化了华裔刻板形象，有人认为这就是华裔获得了认可的证明。而老马则觉得，抛开电影本身，结合这段日子华裔在美国的遭遇，这个结果却有些令人别扭。从奥巴马时期的“亚裔细分法案”到特朗普时期针对华人科学家的调查，还有美国民间说唱里把抢劫华人写进歌词里，直到前段时间华人在加州被抢电脑遭拖行致死的新闻……随着中美博弈大背景、美国转向孤立主义、种族撕裂日益严重，华裔在美国无论如何算不上“岁月静好”。故事再美好也改变不了现实，美国华裔需要的远不止是一个影后。观视频工作室的秒拍视频                                 ,无,无,专业版微博,935,56,83
1/15/20 16:56,IpBXR0ST2,【张维为：印度的政治体制有优势吗？】#这就是中国张维为# 在新中国刚刚建立的时候，印度在工业、交通等许多方面是领先中国的，但是发展到今天，却被中国数以倍计地超越了，深层原因究竟是什么？张老师认为，客观地评价，印度的政治体制是发挥了一定的作用的，比如在防止分裂、维系族群地区统一这方面，这个“全球最大民主政体”还是起到了达成共识的效果。然而，随着印度本身的发展，越来越多的问题也被暴露出来，典型的就是无休止的党争，大家为了各自利益撕扯，无法有效整合各界力量……观视频工作室的秒拍视频                                 ,无,无,专业版微博,263,46,88
1/14/20 21:10,Ipuc9htyM,【睡前消息：江西拔除一恶势力团伙，平均年龄79岁……】#睡前消息# #马前卒施工队# 近日，江西鹰潭市成功打掉一个恶势力犯罪团伙，名称是“刘家老年协会”，该组织成员平均年龄79岁，其中年龄最大成员为92岁……这不是什么洋葱新闻，看一下这些罪名：寻衅滋事，敲诈勒索，聚众斗殴……可以说被叫做“恶势力团伙”相当名副其实啊。不过，实际上这种超高龄恶势力团伙的出现，并非是偶然现象。甚至，在全中国各地的农村当中，类似名为“老年会”但有涉黑涉恶嫌疑的组织可能还有很多。这样一个看上去有点笑点的新闻，背后其实是长期以来中国一些农村里政府基层力量缺失、中青年人口大量流失等社会问题汇聚而成的必然结果。不是老人变坏啦，也不是坏人变老啦，老爷爷，是时代变啦。观视频工作室的秒拍视频                                 ,无,无,专业版微博,425,179,81
